city_id,city,temperature_mean,rain_mean,wind_score,score,hotel_name,hotel_link,lat,lon,desc,stars,rating
2,Bayeux,14.01,0.0,1.13,12.88,Le Grand Arbre,https://www.booking.com/hotel/fr/le-grand-arbre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.273359,-0.690543299999945,Hébergement géré par un particulier,,"9,6"
2,Bayeux,14.01,0.0,1.13,12.88,Le Clos de la Chapelle Bayeux,https://www.booking.com/hotel/fr/le-clos-de-la-chapelle-bayeux-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2763363,-0.6998627,"L’établissement Le Clos de la Chapelle Bayeux se trouve à Bayeux, à respectivement 300 mètres et 400 mètres de ces lieux d’intérêt : Musée de la Tapisserie de Bayeux et Musée d'art et d'histoire Baron...",,"9,5"
2,Bayeux,14.01,0.0,1.13,12.88,B&B Nathalie,https://www.booking.com/hotel/fr/imagine-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.276465,-0.706367,"Situé à Bayeux et offrant une vue sur la ville, l’établissement B&B Nathalie propose un salon commun et une terrasse. Une connexion Wi-Fi gratuite est disponible. ",,"9,5"
2,Bayeux,14.01,0.0,1.13,12.88,Manoir Sainte Victoire,https://www.booking.com/hotel/fr/manoir-sainte-victoire.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2764917090797,-0.705759599804878,"L’établissement Manoir Sainte Victoire se situe à Bayeux, à respectivement 200 mètres et 200 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard et Cathédrale Notre-Dame de Bayeux. ",,"9,6"
2,Bayeux,14.01,0.0,1.13,12.88,Hôtel De Brunville & Spa,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.27815768633019,-0.7035139203071594,"Situé à seulement 400 mètres de la cathédrale de Bayeux, l’Hôtel De Brunville & Spa propose une piscine extérieure chauffée et un jacuzzi accessibles toute l'année. ",3.0,"8,1"
2,Bayeux,14.01,0.0,1.13,12.88,Le Petit Malo,https://www.booking.com/hotel/fr/le-petit-malo.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2777066,-0.7041198,Hébergement géré par un particulier,4.0,"9,6"
2,Bayeux,14.01,0.0,1.13,12.88,L'AURE BLEUE,https://www.booking.com/hotel/fr/l-39-aure-bleue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2772596,-0.699284000000034,Hébergement géré par un particulier,4.0,"9,0"
2,Bayeux,14.01,0.0,1.13,12.88,Hotel Le Lion D'Or et Restaurant La Table Du Lion,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.27627832312484,-0.6983694434165955,"Occupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux. ",4.0,"8,6"
2,Bayeux,14.01,0.0,1.13,12.88,Hotel Reine Mathilde,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.276031585766006,-0.7017248868942261,"L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. ",2.0,"8,5"
2,Bayeux,14.01,0.0,1.13,12.88,Tiny house au cœur de Bayeux,https://www.booking.com/hotel/fr/tiny-house-au-coeur-de-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2755584,-0.6992038,Hébergement géré par un particulier,,"9,7"
